Date,Price,Open,High,Low,Vol.,Change %,Volume,Change_pct,Ticker,SMA5,SMA10,SMA20,EMA5,EMA10,EMA20,Signal,Crossover
2021-10-05,795.75,794.02,796.77,786.17,10.26M,0.61%,10260000.0,0.61,HDBK,793.3,792.934,785.9735,793.8342768537707,792.0524810342774,786.958202555496,1,0.0
2021-10-06,805.45,796.02,811.41,791.53,18.60M,1.22%,18600000.0,1.22,HDBK,795.4,796.984,787.112,797.7061845691806,794.4883935734997,788.7193261216393,1,0.0
2021-10-07,803.25,811.28,811.83,801.51,11.27M,-0.27%,11270000.0,-0.27,HDBK,796.95,799.004,787.9625,799.5541230461205,796.0814129237724,790.1031998243403,1,0.0
2021-10-08,799.34,804.0,808.99,798.09,7.25M,-0.49%,7250000.0,-0.49,HDBK,798.94,799.059,788.812,799.4827486974136,796.6738833012683,790.9828950791651,1,0.0
2021-10-11,814.87,797.96,820.46,797.52,13.08M,1.94%,13080000.0,1.94,HDBK,803.732,799.493,790.7635,804.6118324649425,799.9822681555831,793.257857452578,1,0.0
2021-10-12,812.78,810.48,818.74,810.48,8.18M,-0.26%,8180000.0,-0.26,HDBK,807.1379999999999,800.2189999999999,792.785,807.3345549766284,802.3091284909316,795.1171091237611,1,0.0
2021-10-13,817.67,816.47,821.95,812.98,6.23M,0.60%,6230000.0,0.6,HDBK,809.582,802.491,795.0944999999999,810.7797033177523,805.102014219853,797.2650034929268,1,0.0
2021-10-14,841.61,816.97,842.9,816.97,14.76M,2.93%,14760000.0,2.93,HDBK,817.254,807.1020000000001,798.273,821.0564688785015,811.7398298162433,801.4883364936004,1,0.0
2021-10-18,833.08,850.38,860.36,831.46,28.86M,-1.01%,28860000.0,-1.01,HDBK,824.0020000000001,811.471,800.4715,825.0643125856677,815.6198607587445,804.4970663513527,1,0.0
2021-10-19,842.25,835.65,844.12,833.43,8.99M,1.10%,8990000.0,1.1,HDBK,829.4780000000001,816.605,803.6845000000001,830.7928750571119,820.4617042571546,808.0925838417,1,0.0
2021-10-20,834.85,842.45,847.27,830.16,10.91M,-0.88%,10910000.0,-0.88,HDBK,833.892,820.515,806.7245,832.1452500380747,823.077758028581,810.6409091901096,1,0.0
2021-10-21,836.07,833.83,838.89,828.36,9.74M,0.15%,9740000.0,0.15,HDBK,837.5720000000001,823.577,810.2805000000001,833.4535000253832,825.4399838415662,813.0627273624801,1,0.0
2021-10-22,838.29,837.96,851.88,833.3,12.18M,0.27%,12180000.0,0.27,HDBK,836.908,827.0809999999999,813.0425,835.0656666835888,827.7763504158269,815.4653247565298,1,0.0
2021-10-25,826.44,842.9,842.9,804.9,16.43M,-1.41%,16430000.0,-1.41,HDBK,835.5800000000002,829.7909999999999,814.425,832.1904444557259,827.5333776129492,816.5105319225745,1,0.0
2021-10-26,824.32,822.95,834.85,821.13,12.09M,-0.26%,12090000.0,-0.26,HDBK,831.994,830.7360000000001,815.1144999999999,829.566962970484,826.9491271378674,817.2542907870912,1,0.0
2021-10-27,819.36,824.32,830.46,816.62,13.25M,-0.60%,13250000.0,-0.6,HDBK,828.896,831.394,815.8065,826.1646419803228,825.5692858400733,817.454834521654,1,0.0
2021-10-28,794.82,822.95,822.95,791.61,17.80M,-2.99%,17800000.0,-2.99,HDBK,820.6460000000001,829.109,815.8,815.7164279868819,819.9785065964236,815.2991359957823,0,-1.0
2021-10-29,789.46,793.03,799.01,778.06,12.41M,-0.67%,12410000.0,-0.67,HDBK,810.8800000000001,823.894,815.498,806.964285324588,814.4296872152556,812.838265900946,0,0.0
2021-11-01,800.66,790.53,803.5,789.81,8.12M,1.42%,8119999.999999999,1.42,HDBK,805.724,820.652,816.0615,804.8628568830587,811.9261077215726,811.6784310532369,0,0.0
2021-11-02,801.38,801.01,808.99,798.04,13.24M,0.09%,13240000.0,0.09,HDBK,801.1360000000001,816.5649999999999,816.585,803.7019045887059,810.0086335903776,810.6976280957857,0,0.0
2021-11-03,788.76,800.56,802.95,785.82,10.21M,-1.57%,10210000.0,-1.57,HDBK,795.016,811.956,816.2355,798.721269725804,806.1452456648543,808.6083301819014,0,0.0
2021-11-04,795.0,795.52,796.94,793.08,1.10M,0.79%,1100000.0,0.79,HDBK,795.052,807.8489999999999,815.713,797.4808464838694,804.1188373621535,807.3122987360059,0,0.0
2021-11-08,798.14,794.07,800.36,783.28,18.94M,0.40%,18940000.0,0.4,HDBK,796.788,803.8340000000001,815.4575,797.7005643225797,803.03177602358,806.438746475434,0,0.0
2021-11-09,784.17,795.32,795.32,782.58,12.70M,-1.75%,12700000.0,-1.75,HDBK,793.49,799.607,814.699,793.1903762150532,799.602362201111,804.3179134777736,0,0.0
2021-11-10,775.69,782.05,782.55,773.08,13.71M,-1.08%,13710000.0,-1.08,HDBK,788.352,794.744,812.74,787.3569174767022,795.2546599827272,801.5914455275094,0,0.0
2021-11-11,772.23,773.1,775.52,765.89,8.00M,-0.45%,8000000.0,-0.45,HDBK,785.046,790.031,810.7125,782.3146116511348,791.0683581676858,798.7951173820325,0,0.0
2021-11-12,774.57,773.08,777.59,770.61,14.91M,0.30%,14910000.0,0.3,HDBK,780.96,788.0060000000001,808.5575,779.73307443409,788.068656682652,796.4879633456485,0,0.0
2021-11-15,776.69,779.11,783.97,775.27,9.53M,0.27%,9530000.0,0.27,HDBK,776.6700000000001,786.729,805.3115,778.7187162893933,785.9998100130789,794.6024430270154,0,0.0
2021-11-16,772.08,775.57,776.67,768.89,8.25M,-0.59%,8250000.0,-0.59,HDBK,774.2520000000001,783.8710000000001,802.2615,776.5058108595956,783.4689354652463,792.457448453014,0,0.0
2021-11-17,763.5,766.54,770.08,762.35,7.60M,-1.11%,7600000.0,-1.11,HDBK,771.8140000000001,780.083,798.324,772.1705405730638,779.8382199261105,789.6995962193936,0,0.0
2021-11-18,767.79,761.13,769.83,760.73,9.15M,0.56%,9150000.0,0.56,HDBK,770.926,777.9860000000001,794.971,770.7103603820426,777.6476344849995,787.6129680080228,0,0.0
2021-11-22,755.79,771.08,774.42,747.66,15.26M,-1.56%,15260000.0,-1.56,HDBK,767.17,774.0649999999999,790.957,765.7369069213618,773.6735191240904,784.5822091501159,0,0.0
2021-11-23,755.89,749.14,762.0,746.32,11.24M,0.01%,11240000.0,0.01,HDBK,763.01,769.8399999999999,786.8370000000001,762.4546046142411,770.4401520106194,781.8496178024858,0,0.0
2021-11-24,757.14,760.11,766.27,755.15,30.80M,0.16%,30800000.0,0.16,HDBK,760.0219999999999,767.137,783.3720000000001,760.6830697428275,768.021942554143,779.4963208689157,0,0.0
2021-11-25,761.08,755.52,764.75,751.63,10.25M,0.52%,10250000.0,0.52,HDBK,759.538,765.676,780.21,760.8153798285516,766.7597711806625,777.7423855480666,0,0.0
2021-11-26,743.1,748.14,751.48,740.66,18.62M,-2.36%,18620000.0,-2.36,HDBK,754.6,762.7630000000001,776.397,754.9102532190345,762.4579946023601,774.4431107339651,0,0.0
2021-11-29,748.76,745.54,751.95,729.19,12.99M,0.76%,12990000.0,0.76,HDBK,753.1940000000001,760.182,774.094,752.8601688126897,759.9674501292037,771.9971001878731,0,0.0
2021-11-30,744.92,745.64,762.6,741.43,25.22M,-0.51%,25220000.0,-0.51,HDBK,751.0,757.005,771.867,750.2134458751265,757.2315501057121,769.418328741409,0,0.0
2021-12-01,750.46,745.64,751.65,742.7,8.68M,0.74%,8680000.0,0.74,HDBK,749.664,754.843,769.357,750.2956305834177,756.0003591774008,767.6127736231796,0,0.0
2021-12-02,760.98,750.38,762.5,748.14,11.20M,1.40%,11200000.0,1.4,HDBK,749.644,754.5910000000001,767.337,753.8570870556118,756.9057484178734,766.9810808971624,0,0.0
2021-12-03,754.9,761.01,766.07,751.65,8.12M,-0.80%,8119999.999999999,-0.8,HDBK,752.004,753.302,765.644,754.2047247037412,756.5410668873509,765.8305017640994,0,0.0
2021-12-06,750.03,754.62,757.52,746.82,7.03M,-0.64%,7030000.0,-0.64,HDBK,752.258,752.7259999999999,763.3955,752.8131498024942,755.3572365441961,764.3256920722804,0,0.0
2021-12-07,760.96,755.1,764.1,753.08,12.43M,1.46%,12430000.0,1.46,HDBK,755.466,753.233,761.5365,755.5287665349962,756.3759208088877,764.0051499701584,0,0.0
2021-12-08,774.97,766.09,775.6,765.1,15.30M,1.84%,15300000.0,1.84,HDBK,760.368,755.016,761.0765,762.0091776899975,759.756662479999,765.0494214015719,1,1.0
2021-12-09,761.53,770.68,775.42,759.11,11.75M,-1.73%,11750000.0,-1.73,HDBK,760.4780000000001,755.0609999999999,760.3685,761.8494517933317,760.0790874836356,764.714238410946,1,0.0
2021-12-10,759.39,760.56,762.1,752.35,7.78M,-0.28%,7780000.0,-0.28,HDBK,761.376,756.69,759.7265,761.0296345288879,759.9537988502473,764.207168086094,1,0.0
2021-12-13,753.7,761.11,766.92,751.73,10.32M,-0.75%,10320000.0,-0.75,HDBK,762.11,757.184,758.6830000000001,758.5864230192586,758.8167445138386,763.206485411228,0,-1.0
2021-12-14,749.36,749.39,756.12,746.67,9.19M,-0.58%,9190000.0,-0.58,HDBK,759.7900000000001,757.628,757.3165,755.5109486795058,757.0973364204133,761.8877725149206,0,0.0
2021-12-15,748.14,749.63,759.78,745.97,10.12M,-0.16%,10120000.0,-0.16,HDBK,754.424,757.396,756.1195,753.0539657863372,755.4687297985199,760.578460846833,0,0.0
2021-12-16,748.19,754.52,756.62,745.15,13.21M,0.01%,13210000.0,0.01,HDBK,751.7560000000001,756.117,755.354,751.4326438575582,754.1453243806072,759.3986074328488,0,0.0
2021-12-17,734.7,746.64,751.13,732.03,14.99M,-1.80%,14990000.0,-1.8,HDBK,746.818,754.097,753.6995,745.8550959050389,750.6098108568605,757.0463591059108,0,0.0
2021-12-20,711.06,724.2,727.19,705.3,21.16M,-3.22%,21160000.0,-3.22,HDBK,738.2900000000001,750.2,751.463,734.2567306033593,743.418936155613,752.6667058577289,0,0.0
2021-12-21,719.11,717.96,723.57,713.23,9.12M,1.13%,9120000.0,1.13,HDBK,732.24,746.0150000000001,749.624,729.2078204022396,738.9991295818651,749.4708291093738,0,0.0
2021-12-22,720.81,724.35,726.19,716.07,8.58M,0.24%,8580000.0,0.24,HDBK,726.774,740.5989999999999,747.8075,726.4085469348264,735.692015112435,746.7412263370525,0,0.0
2021-12-23,720.26,724.82,727.09,716.64,9.78M,-0.08%,9780000.0,-0.08,HDBK,721.188,736.472,745.7665,724.3590312898843,732.8861941829014,744.2192047811427,0,0.0
2021-12-24,717.66,720.96,724.2,712.23,5.56M,-0.36%,5560000.0,-0.36,HDBK,717.78,732.299,744.4945,722.1260208599228,730.1177952405557,741.6897567067482,0,0.0
2021-12-27,723.6,712.68,725.2,709.31,4.71M,0.83%,4710000.0,0.83,HDBK,720.2879999999999,729.289,743.2365,722.6173472399487,728.9327415604546,739.9669227346769,0,0.0
2021-12-28,728.59,728.54,731.63,724.9,5.45M,0.69%,5450000.0,0.69,HDBK,722.184,727.2120000000001,742.42,724.6082314932992,728.8704249130992,738.8834062837553,0,0.0
2021-12-29,725.12,726.22,728.69,721.9,7.67M,-0.48%,7670000.0,-0.48,HDBK,723.0459999999999,724.9100000000001,741.153,724.7788209955329,728.1885294743539,737.5726056853025,0,0.0
2021-12-30,728.94,727.44,731.6,720.71,7.22M,0.53%,7220000.0,0.53,HDBK,724.7819999999999,722.9849999999999,739.551,726.1658806636887,728.3251604790169,736.7504527628928,0,0.0
2021-12-31,737.86,728.94,740.56,728.94,6.33M,1.22%,6330000.0,1.22,HDBK,728.822,723.301,738.699,730.0639204424592,730.0587676646501,736.8561239283315,1,1.0
2022-01-03,757.94,740.66,759.61,738.41,9.07M,2.72%,9070000.0,2.72,HDBK,735.69,727.989,739.0945,739.3559469616396,735.1280826347136,738.8641121256333,1,0.0
2022-01-04,762.38,758.11,764.55,752.03,8.86M,0.59%,8860000.0,0.59,HDBK,742.4480000000001,732.316,739.1655,747.0306313077598,740.0829767011293,741.1037204946206,1,0.0
2022-01-05,780.48,766.49,784.05,762.15,14.33M,2.37%,14330000.0,2.37,HDBK,753.52,738.283,739.441,758.1804208718399,747.4278900281967,744.8538423522757,1,0.0
2022-01-06,767.96,769.59,775.45,763.13,9.63M,-1.60%,9630000.0,-1.6,HDBK,761.324,743.0530000000001,739.7625,761.4402805812267,751.1610009321608,747.054428794916,1,0.0
2022-01-07,773.35,770.08,781.43,766.04,11.18M,0.70%,11180000.0,0.7,HDBK,768.422,748.6220000000001,740.4605,765.4101870541512,755.1953643990406,749.558768909686,1,0.0
2022-01-10,777.64,777.07,784.05,770.83,8.86M,0.55%,8860000.0,0.55,HDBK,772.3620000000001,754.0260000000001,741.6575,769.4867913694341,759.2762072355787,752.2331718706683,1,0.0
2022-01-11,781.01,778.84,782.4,771.98,8.39M,0.43%,8390000.0,0.43,HDBK,776.088,759.268,743.24,773.3278609129561,763.2278059200189,754.9738221686998,1,0.0
2022-01-12,776.39,782.05,786.37,774.07,21.09M,-0.59%,21090000.0,-0.59,HDBK,775.27,764.395,744.6524999999999,774.3485739419708,765.620932116379,757.0134581526332,1,0.0
2022-01-13,762.1,775.57,775.57,758.31,41.96M,-1.84%,41960000.0,-1.84,HDBK,774.098,767.711,745.3480000000001,770.265715961314,764.9807626406737,757.4978907095252,1,0.0
2022-01-14,770.66,763.1,772.43,757.61,11.21M,1.12%,11210000.0,1.12,HDBK,773.5600000000001,770.991,747.146,770.3971439742094,766.0133512514602,758.7514249276657,1,0.0
2022-01-17,758.86,763.1,776.07,757.69,22.99M,-1.53%,22990000.0,-1.53,HDBK,769.8039999999999,771.083,749.5360000000001,766.5514293161395,764.7127419330129,758.761765410745,1,0.0
2022-01-18,762.73,764.6,773.53,759.61,12.34M,0.51%,12340000.0,0.51,HDBK,766.1479999999999,771.118,751.717,765.2776195440931,764.3522433997377,759.1396925144836,1,0.0
2022-01-19,757.34,765.1,767.96,754.8,14.32M,-0.71%,14320000.0,-0.71,HDBK,762.338,768.8040000000001,753.5435,762.6317463627288,763.0772900543309,758.96829322739,0,-1.0
2022-01-20,752.63,762.33,762.35,748.19,15.20M,-0.62%,15200000.0,-0.62,HDBK,760.4440000000001,767.271,755.162,759.2978309084859,761.1777827717252,758.3646462533528,0,0.0
2022-01-21,758.91,748.14,763.0,740.96,11.54M,0.83%,11540000.0,0.83,HDBK,758.0939999999999,765.827,757.2245,759.1685539389907,760.7654586314115,758.4165847054145,0,0.0
2022-01-24,741.48,753.1,758.74,731.95,11.87M,-2.30%,11870000.0,-2.3,HDBK,754.6179999999999,762.211,758.1185,753.2723692926605,757.2590116075185,756.8035766382322,0,0.0
2022-01-25,742.18,727.51,745.64,720.21,13.59M,0.09%,13590000.0,0.09,HDBK,750.508,758.3280000000001,758.798,749.5749128617738,754.5173731334241,755.4108550536387,0,0.0
2022-01-27,735.64,723.2,740.66,715.72,28.62M,-0.88%,28620000.0,-0.88,HDBK,746.168,754.2529999999999,759.3240000000001,744.9299419078493,751.0851234728016,753.5279164771016,0,0.0
2022-01-28,729.81,736.92,741.51,728.19,24.93M,-0.79%,24930000.0,-0.79,HDBK,741.604,751.024,759.3675000000001,739.8899612718996,747.2169192050194,751.2690672888061,0,0.0
2022-01-31,741.01,734.55,743.92,731.58,12.84M,1.53%,12840000.0,1.53,HDBK,738.024,748.059,759.525,740.2633075145998,746.0883884404703,750.2920132613008,0,0.0
2022-02-01,746.64,752.38,756.62,734.9,14.74M,0.76%,14740000.0,0.76,HDBK,739.0559999999999,746.837,758.9599999999999,742.3888716764,746.1886814512939,749.9442024745102,0,0.0
2022-02-02,763.7,754.1,765.6,750.93,13.97M,2.28%,13970000.0,2.28,HDBK,743.3599999999999,746.934,759.0260000000001,749.4925811176,749.3725575510585,751.2542784293188,1,1.0
2022-02-03,755.79,762.48,768.06,752.63,10.56M,-1.04%,10560000.0,-1.04,HDBK,747.39,746.7789999999999,757.7915,751.5917207450667,750.5393652690478,751.6862519122408,1,0.0
2022-02-04,760.11,762.3,764.52,755.17,11.58M,0.57%,11580000.0,0.57,HDBK,753.45,747.527,757.399,754.4311471633779,752.2794806746755,752.4885136348845,1,0.0
2022-02-07,732.25,754.17,757.61,728.19,12.27M,-3.66%,12270000.0,-3.66,HDBK,751.6980000000001,744.861,755.3439999999999,747.037431442252,748.6377569156435,750.561036145848,0,-1.0
2022-02-08,729.11,736.37,737.39,720.48,13.98M,-0.43%,13980000.0,-0.43,HDBK,748.192,743.624,752.9175,741.0616209615014,745.0872556582538,748.5180803224339,0,0.0
2022-02-09,746.94,735.17,747.99,731.68,11.31M,2.45%,11310000.0,2.45,HDBK,744.8399999999999,744.1,751.2139999999999,743.0210806410009,745.4241182658438,748.3677869583926,0,0.0
2022-02-10,760.66,755.12,765.84,748.96,14.31M,1.84%,14310000.0,1.84,HDBK,745.8140000000001,746.6020000000001,750.4275,748.900720427334,748.194278581145,749.5384739147361,1,1.0
2022-02-11,757.54,748.26,760.61,747.89,10.71M,-0.41%,10710000.0,-0.41,HDBK,745.3,749.375,750.1995,751.7804802848893,749.8935006573005,750.3005240180945,1,0.0
2022-02-14,735.02,743.15,747.86,732.83,14.66M,-2.97%,14660000.0,-2.97,HDBK,745.854,748.776,748.4175,746.1936535232596,747.1892278105186,748.8452360163711,0,-1.0
2022-02-15,757.02,736.17,760.56,734.7,13.14M,2.99%,13140000.0,2.99,HDBK,751.4359999999999,749.8140000000001,748.3254999999999,749.8024356821732,748.9766409358788,749.6237849671929,1,1.0
2022-02-16,755.99,765.27,765.47,751.63,10.03M,-0.14%,10030000.0,-0.14,HDBK,753.2459999999999,749.043,747.9885,751.8649571214488,750.2517971293554,750.2300911607936,1,0.0
2022-02-17,751.38,754.67,759.11,749.14,7.35M,-0.61%,7350000.0,-0.61,HDBK,751.39,748.602,747.6904999999999,751.7033047476325,750.456924924018,750.3396062883371,1,0.0
2022-02-18,754.3,747.29,756.62,743.38,7.80M,0.39%,7800000.0,0.39,HDBK,750.742,748.021,747.774,752.568869831755,751.1556658469237,750.7167866418288,1,0.0
2022-02-21,759.16,750.13,763.45,745.92,7.47M,0.64%,7470000.0,0.64,HDBK,755.5699999999999,750.712,747.7864999999999,754.7659132211701,752.6109993293012,751.5209021997498,1,0.0
2022-02-22,753.48,743.05,759.16,742.13,9.54M,-0.75%,9540000.0,-0.75,HDBK,754.862,753.149,748.3865,754.3372754807801,752.7689994512464,751.7074829426308,1,0.0
2022-02-23,748.59,760.66,760.96,745.97,9.03M,-0.65%,9030000.0,-0.65,HDBK,753.382,753.314,748.7070000000001,752.4215169871868,752.0091813692015,751.4105798052374,1,0.0
2022-02-24,707.94,723.15,735.64,701.83,23.63M,-5.43%,23630000.0,-5.43,HDBK,744.6940000000001,748.042,747.3219999999999,737.5943446581246,743.9966029384376,747.270524585691,0,-1.0
2022-02-25,726.24,718.19,731.13,714.65,18.32M,2.59%,18320000.0,2.59,HDBK,739.082,744.912,747.1434999999999,733.8095631054164,740.7681296769035,745.2676174822918,0,0.0
2022-02-28,711.36,711.23,717.49,705.27,24.88M,-2.05%,24880000.0,-2.05,HDBK,729.522,742.546,745.661,726.326375403611,735.4211970083757,742.0383205792164,0,0.0
2022-03-02,685.42,691.53,697.46,675.52,38.51M,-3.65%,38510000.0,-3.65,HDBK,715.9100000000001,735.386,742.6,712.6909169357407,726.33007027958,736.6460995716719,0,0.0
2022-03-03,683.8,688.79,694.27,679.76,17.53M,-0.24%,17530000.0,-0.24,HDBK,702.952,728.167,738.6049999999999,703.0606112904939,718.5973302287473,731.6131377077032,0,0.0
2022-03-04,681.55,678.31,691.28,666.79,21.22M,-0.33%,21220000.0,-0.33,HDBK,697.674,721.184,734.893,695.8904075269959,711.8614520053386,726.8452198307791,0,0.0
2022-03-07,660.76,657.61,664.52,646.92,27.05M,-3.05%,27050000.0,-3.05,HDBK,684.578,711.8299999999999,729.9255,684.1802716846639,702.5702789134588,720.551389370705,0,0.0
2022-03-08,662.25,649.48,665.34,644.4,39.21M,0.23%,39210000.0,0.23,HDBK,674.756,702.1389999999999,726.4255,676.8701811231093,695.2393191110117,714.9988760973046,0,0.0
2022-03-09,683.87,663.35,685.64,657.79,23.13M,3.26%,23130000.0,3.26,HDBK,674.4459999999999,695.1780000000001,724.1634999999999,679.203454082073,693.1721701817369,712.0342212308947,0,0.0
2022-03-10,694.62,711.73,711.73,688.41,22.27M,1.57%,22270000.0,1.57,HDBK,676.61,689.7810000000001,721.5475,684.342302721382,693.4354119668756,710.3757239708095,0,0.0
2022-03-11,696.67,692.28,702.73,684.65,15.15M,0.29%,15150000.0,0.29,HDBK,679.6339999999999,688.654,718.3480000000001,688.451535147588,694.023518881989,709.0704169259706,0,0.0
2022-03-14,719.48,705.74,723.2,705.74,25.02M,3.28%,25020000.0,3.28,HDBK,691.3779999999999,687.978,716.4449999999999,698.7943567650586,698.6519699943547,710.0618057901639,1,1.0
2022-03-15,710.23,719.96,722.95,704.12,18.87M,-1.29%,18870000.0,-1.29,HDBK,700.9739999999999,687.865,715.2054999999999,702.6062378433725,700.7570663590174,710.0778242863388,1,0.0
2022-03-16,722.28,721.7,725.69,716.32,13.36M,1.70%,13360000.0,1.7,HDBK,708.6560000000001,691.551,713.4685000000001,709.1641585622483,704.6703270210141,711.2399362590685,1,0.0
2022-03-17,738.19,734.17,743.05,733.45,14.82M,2.20%,14820000.0,2.2,HDBK,717.37,696.99,712.5785,718.839439041499,710.7648130171934,713.8066089963,1,0.0
2022-03-21,741.41,741.65,744.97,734.57,12.26M,0.44%,12260000.0,0.44,HDBK,726.318,702.976,712.08,726.3629593609994,716.3366651958854,716.4355033776048,1,0.0
2022-03-22,745.22,738.81,747.14,726.79,10.46M,0.51%,10460000.0,0.51,HDBK,731.466,711.4219999999999,711.626,732.6486395739996,721.5881806148153,719.1768840083092,1,0.0
2022-03-23,737.79,751.63,757.52,734.97,31.19M,-1.00%,31190000.0,-1.0,HDBK,736.9780000000001,718.9759999999999,710.5575000000001,734.3624263826664,724.5339659575761,720.9495617218035,1,0.0
2022-03-24,719.53,731.18,733.0,715.49,20.16M,-2.47%,20160000.0,-2.47,HDBK,736.428,722.542,708.8599999999999,729.418284255111,723.6241539652895,720.814365367346,1,0.0
2022-03-25,713.67,723.7,724.2,707.74,16.37M,-0.81%,16370000.000000002,-0.81,HDBK,731.524,724.4469999999999,707.1139999999999,724.168856170074,721.8143077897822,720.1339496180749,1,0.0
2022-03-28,714.62,713.67,717.22,699.06,15.75M,0.13%,15750000.0,0.13,HDBK,726.1659999999999,726.242,707.4480000000001,720.9859041133827,720.5062518280035,719.6088115592106,1,0.0
2022-03-29,724.1,718.71,728.31,713.23,12.38M,1.33%,12380000.0,1.33,HDBK,721.9419999999999,726.704,707.3410000000001,722.0239360755886,721.1596605865483,720.0365437916668,1,0.0
2022-03-30,736.64,734.17,739.53,725.22,20.11M,1.73%,20110000.0,1.73,HDBK,721.7120000000001,729.345,708.605,726.8959573837258,723.9742677526303,721.6178253353175,1,0.0
2022-03-31,733.35,733.67,740.51,731.13,14.30M,-0.45%,14300000.0,-0.45,HDBK,724.476,730.452,711.0015000000001,729.0473049224838,725.6789463430612,722.7351753033826,1,0.0
2022-04-01,751.13,736.37,753.13,733.33,14.57M,2.42%,14570000.0,2.42,HDBK,731.9680000000001,731.746,714.3679999999999,736.4082032816559,730.3064106443228,725.439444322108,1,0.0
2022-04-04,826.34,788.04,858.91,779.34,97.45M,10.01%,97450000.0,10.01,HDBK,754.312,740.2389999999999,721.6075,766.3854688544372,747.7670632544459,735.0490210533358,1,0.0
2022-04-05,802.13,831.28,831.28,799.01,30.92M,-2.93%,30920000.0,-2.93,HDBK,769.918,745.9300000000001,728.676,778.3003125696249,757.6512335718194,741.4376857149228,1,0.0
2022-04-06,773.5,791.88,792.93,771.75,27.03M,-3.57%,27030000.0,-3.57,HDBK,777.29,749.501,734.2385,776.7002083797499,760.5328274678521,744.4912394563587,1,0.0
2022-04-07,756.49,768.74,768.76,754.97,40.78M,-2.20%,40780000.0,-2.2,HDBK,781.918,753.1969999999999,737.8695,769.9634722531666,759.7977679282426,745.6339785557531,1,0.0
2022-04-08,755.45,754.17,760.98,746.79,41.26M,-0.14%,41260000.0,-0.14,HDBK,782.7819999999999,757.375,740.911,765.1256481687778,759.0072646685621,746.5688377409194,1,0.0
2022-04-11,746.22,751.13,753.13,744.77,20.80M,-1.22%,20800000.0,-1.22,HDBK,766.758,760.535,743.3885,758.8237654458519,756.6823074560962,746.5356150989271,1,0.0
2022-04-12,744.9,740.16,751.55,738.24,27.44M,-0.18%,27440000.0,-0.18,HDBK,755.312,762.615,744.6595,754.1825102972347,754.5400697368059,746.3798422323626,0,-1.0
2022-04-13,730.66,743.15,749.29,729.51,28.89M,-1.91%,28890000.0,-1.91,HDBK,746.744,762.017,745.681,746.3416735314898,750.1982388755684,744.8827144007091,0,0.0
2022-04-18,695.99,707.66,714.05,693.3,45.62M,-4.74%,45620000.0,-4.74,HDBK,734.644,758.2810000000001,744.3665,729.5577823543266,740.3421954436468,740.2262654101654,0,0.0
2022-04-19,669.43,688.74,693.05,661.85,74.10M,-3.82%,74100000.0,-3.82,HDBK,717.4399999999999,750.1110000000001,740.9285,709.5151882362178,727.4490689993473,733.4837639425306,0,0.0
2022-04-20,675.47,675.54,678.26,666.02,49.33M,0.90%,49330000.0,0.9,HDBK,703.29,735.024,737.6315,698.1667921574785,717.9983291812842,727.9586435670515,0,0.0
2022-04-21,685.47,680.81,688.19,674.97,52.45M,1.48%,52450000.0,1.48,HDBK,691.404,723.358,734.644,693.9345281049857,712.0840875119598,723.9121060844751,0,0.0
2022-04-22,676.12,678.31,685.97,672.9,20.66M,-1.36%,20660000.0,-1.36,HDBK,680.4959999999999,713.62,731.5604999999999,687.9963520699905,705.5451625097853,719.3604769335727,0,0.0
2022-04-25,681.18,673.32,683.62,659.48,20.94M,0.75%,20940000.0,0.75,HDBK,677.534,706.089,729.643,685.7242347133271,701.1151329625516,715.7242410351373,0,0.0
2022-04-26,684.32,684.3,689.26,676.89,17.02M,0.46%,17020000.0,0.46,HDBK,680.5120000000001,698.976,728.1755,685.2561564755515,698.0614724239058,712.7333609365528,0,0.0
2022-04-27,684.57,678.31,687.79,676.37,18.05M,0.04%,18050000.0,0.04,HDBK,682.332,692.811,726.673,685.0274376503678,695.608477437741,710.0511360854525,0,0.0
2022-04-28,683.97,684.3,687.79,679.36,20.77M,-0.09%,20770000.0,-0.09,HDBK,682.032,686.718,724.6665,684.6749584335786,693.492390630879,707.5672183630285,0,0.0
2022-04-29,690.58,688.46,700.63,684.07,28.40M,0.97%,28400000.0,0.97,HDBK,684.924,682.71,722.3635,686.6433056223857,692.9628650616282,705.94938804274,0,0.0
2022-05-02,700.11,679.33,701.48,679.33,19.49M,1.38%,19490000.0,1.38,HDBK,688.71,683.1220000000001,720.7014999999999,691.1322037482572,694.2623441413322,705.3932558481933,0,0.0
2022-05-04,676.32,698.26,700.06,673.32,29.06M,-3.40%,29060000.0,-3.4,HDBK,687.11,683.8109999999999,716.961,686.1948024988383,691.0000997519991,702.6243743388417,0,0.0
2022-05-05,674.8,685.79,685.79,671.58,17.86M,-0.22%,17860000.0,-0.22,HDBK,685.1560000000001,683.744,709.384,682.3965349992255,688.0546270698173,699.9744339256187,0,0.0
2022-05-06,657.16,663.35,665.84,654.87,26.73M,-2.61%,26730000.0,-2.61,HDBK,679.794,680.913,702.1355,673.9843566661503,682.4374221480324,695.8968687898455,0,0.0
2022-05-09,658.29,648.39,661.6,646.14,32.76M,0.17%,32759999.999999996,0.17,HDBK,673.336,679.13,696.375,668.7529044441003,678.046981757481,692.3152622384316,0,0.0
